"Plot Title: Stream_B"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20781167, SEN S/N: 20781167)","Temp, °C (LGR S/N: 20781167, SEN S/N: 20781167)"
553,20-03-08 09:40:00 AM,13.28,4.96
554,20-03-08 09:45:00 AM,13.29,5.06
555,20-03-08 09:50:00 AM,13.30,5.16
556,20-03-08 09:55:00 AM,13.31,5.26
557,20-03-08 10:00:00 AM,13.30,5.38
558,20-03-08 10:05:00 AM,13.31,5.48
559,20-03-08 10:10:00 AM,13.30,5.60
560,20-03-08 10:15:00 AM,13.29,5.72
561,20-03-08 10:20:00 AM,13.28,5.82
562,20-03-08 10:25:00 AM,13.26,5.94
563,20-03-08 10:30:00 AM,13.25,6.06
564,20-03-08 10:35:00 AM,13.25,6.20
565,20-03-08 10:40:00 AM,13.24,6.32
566,20-03-08 10:45:00 AM,13.19,6.44
567,20-03-08 10:50:00 AM,13.15,6.56
568,20-03-08 10:55:00 AM,13.15,6.70
569,20-03-08 11:00:00 AM,13.10,6.84
570,20-03-08 11:05:00 AM,13.08,6.98
571,20-03-08 11:10:00 AM,13.05,7.10
572,20-03-08 11:15:00 AM,13.05,7.24
573,20-03-08 11:20:00 AM,13.02,7.40
574,20-03-08 11:25:00 AM,12.97,7.56
575,20-03-08 11:30:00 AM,12.94,7.70
576,20-03-08 11:35:00 AM,12.91,7.86
577,20-03-08 11:40:00 AM,12.90,8.00
578,20-03-08 11:45:00 AM,12.86,8.16
579,20-03-08 11:50:00 AM,12.83,8.30
580,20-03-08 11:55:00 AM,12.78,8.46
581,20-03-08 12:00:00 PM,12.78,8.62
582,20-03-08 12:05:00 PM,12.73,8.76
583,20-03-08 12:10:00 PM,12.71,8.90
584,20-03-08 12:15:00 PM,12.67,9.02
585,20-03-08 12:20:00 PM,12.62,9.16
586,20-03-08 12:25:00 PM,12.58,9.28
587,20-03-08 12:30:00 PM,12.55,9.40
588,20-03-08 12:35:00 PM,12.53,9.50
589,20-03-08 12:40:00 PM,12.49,9.60
590,20-03-08 12:45:00 PM,12.46,9.70
591,20-03-08 12:50:00 PM,12.44,9.80
592,20-03-08 12:55:00 PM,12.40,9.90
593,20-03-08 01:00:00 PM,12.35,9.98
594,20-03-08 01:05:00 PM,12.33,10.06
595,20-03-08 01:10:00 PM,12.29,10.14
596,20-03-08 01:15:00 PM,12.28,10.22
597,20-03-08 01:20:00 PM,12.23,10.28
598,20-03-08 01:25:00 PM,12.20,10.36
599,20-03-08 01:30:00 PM,12.16,10.42
600,20-03-08 01:35:00 PM,12.14,10.48
601,20-03-08 01:40:00 PM,12.13,10.52
602,20-03-08 01:45:00 PM,12.09,10.56
603,20-03-08 01:50:00 PM,12.07,10.62
604,20-03-08 01:55:00 PM,12.06,10.68
605,20-03-08 02:00:00 PM,12.02,10.72
606,20-03-08 02:05:00 PM,11.99,10.76
607,20-03-08 02:10:00 PM,11.96,10.78
608,20-03-08 02:15:00 PM,11.98,10.80
609,20-03-08 02:20:00 PM,11.94,10.82
610,20-03-08 02:25:00 PM,11.92,10.84
611,20-03-08 02:30:00 PM,11.93,10.86
612,20-03-08 02:35:00 PM,11.89,10.86
613,20-03-08 02:40:00 PM,11.88,10.86
614,20-03-08 02:45:00 PM,11.84,10.84
615,20-03-08 02:50:00 PM,11.83,10.84
616,20-03-08 02:55:00 PM,11.82,10.84
617,20-03-08 03:00:00 PM,11.81,10.82
618,20-03-08 03:05:00 PM,11.80,10.82
619,20-03-08 03:10:00 PM,11.77,10.80
620,20-03-08 03:15:00 PM,11.77,10.80
621,20-03-08 03:20:00 PM,11.76,10.78
622,20-03-08 03:25:00 PM,11.75,10.78
623,20-03-08 03:30:00 PM,11.73,10.76
624,20-03-08 03:35:00 PM,11.70,10.76
625,20-03-08 03:40:00 PM,11.66,10.74
626,20-03-08 03:45:00 PM,11.64,10.72
627,20-03-08 03:50:00 PM,11.64,10.68
628,20-03-08 03:55:00 PM,11.60,10.64
629,20-03-08 04:00:00 PM,11.57,10.62
630,20-03-08 04:05:00 PM,11.56,10.58
631,20-03-08 04:10:00 PM,11.54,10.54
632,20-03-08 04:15:00 PM,11.54,10.50
633,20-03-08 04:20:00 PM,11.49,10.46
634,20-03-08 04:25:00 PM,11.46,10.42
635,20-03-08 04:30:00 PM,11.45,10.38
636,20-03-08 04:35:00 PM,11.42,10.34
637,20-03-08 04:40:00 PM,11.38,10.30
638,20-03-08 04:45:00 PM,11.36,10.26
639,20-03-08 04:50:00 PM,11.35,10.22
640,20-03-08 04:55:00 PM,11.33,10.20
641,20-03-08 05:00:00 PM,11.30,10.16
642,20-03-08 05:05:00 PM,11.29,10.12
643,20-03-08 05:10:00 PM,11.27,10.10
644,20-03-08 05:15:00 PM,11.25,10.06
645,20-03-08 05:20:00 PM,11.23,10.02
646,20-03-08 05:25:00 PM,11.22,10.00
647,20-03-08 05:30:00 PM,11.23,9.98
648,20-03-08 05:35:00 PM,11.20,9.96
649,20-03-08 05:40:00 PM,11.18,9.92
650,20-03-08 05:45:00 PM,11.17,9.90
651,20-03-08 05:50:00 PM,11.17,9.88
652,20-03-08 05:55:00 PM,11.12,9.86
653,20-03-08 06:00:00 PM,11.11,9.82
654,20-03-08 06:05:00 PM,11.09,9.80
655,20-03-08 06:10:00 PM,11.07,9.76
656,20-03-08 06:15:00 PM,11.06,9.74
657,20-03-08 06:20:00 PM,11.02,9.70
658,20-03-08 06:25:00 PM,11.01,9.68
659,20-03-08 06:30:00 PM,10.99,9.64
660,20-03-08 06:35:00 PM,10.97,9.60
661,20-03-08 06:40:00 PM,10.94,9.58
662,20-03-08 06:45:00 PM,10.94,9.54
663,20-03-08 06:50:00 PM,10.92,9.50
664,20-03-08 06:55:00 PM,10.90,9.48
665,20-03-08 07:00:00 PM,10.89,9.44
666,20-03-08 07:05:00 PM,10.88,9.40
667,20-03-08 07:10:00 PM,10.89,9.36
668,20-03-08 07:15:00 PM,10.88,9.34
669,20-03-08 07:20:00 PM,10.87,9.30
670,20-03-08 07:25:00 PM,10.88,9.26
671,20-03-08 07:30:00 PM,10.87,9.22
672,20-03-08 07:35:00 PM,10.87,9.18
673,20-03-08 07:40:00 PM,10.87,9.16
674,20-03-08 07:45:00 PM,10.89,9.12
675,20-03-08 07:50:00 PM,10.89,9.08
676,20-03-08 07:55:00 PM,10.87,9.06
677,20-03-08 08:00:00 PM,10.90,9.02
678,20-03-08 08:05:00 PM,10.89,8.98
679,20-03-08 08:10:00 PM,10.89,8.94
680,20-03-08 08:15:00 PM,10.89,8.90
681,20-03-08 08:20:00 PM,10.91,8.88
682,20-03-08 08:25:00 PM,10.90,8.84
683,20-03-08 08:30:00 PM,10.90,8.80
684,20-03-08 08:35:00 PM,10.94,8.78
685,20-03-08 08:40:00 PM,10.95,8.74
686,20-03-08 08:45:00 PM,10.94,8.72
687,20-03-08 08:50:00 PM,10.95,8.68
688,20-03-08 08:55:00 PM,10.97,8.64
689,20-03-08 09:00:00 PM,10.97,8.62
690,20-03-08 09:05:00 PM,10.98,8.58
691,20-03-08 09:10:00 PM,10.99,8.56
692,20-03-08 09:15:00 PM,10.99,8.52
693,20-03-08 09:20:00 PM,11.00,8.48
694,20-03-08 09:25:00 PM,11.00,8.46
695,20-03-08 09:30:00 PM,11.02,8.44
696,20-03-08 09:35:00 PM,11.02,8.40
697,20-03-08 09:40:00 PM,11.03,8.38
698,20-03-08 09:45:00 PM,11.03,8.36
699,20-03-08 09:50:00 PM,11.03,8.34
700,20-03-08 09:55:00 PM,11.04,8.32
701,20-03-08 10:00:00 PM,11.06,8.28
702,20-03-08 10:05:00 PM,11.08,8.26
703,20-03-08 10:10:00 PM,11.08,8.26
704,20-03-08 10:15:00 PM,11.08,8.22
705,20-03-08 10:20:00 PM,11.09,8.20
706,20-03-08 10:25:00 PM,11.10,8.18
707,20-03-08 10:30:00 PM,11.10,8.16
708,20-03-08 10:35:00 PM,11.10,8.14
709,20-03-08 10:40:00 PM,11.11,8.12
710,20-03-08 10:45:00 PM,11.11,8.10
711,20-03-08 10:50:00 PM,11.12,8.06
712,20-03-08 10:55:00 PM,11.13,8.06
713,20-03-08 11:00:00 PM,11.14,8.02
714,20-03-08 11:05:00 PM,11.14,8.00
715,20-03-08 11:10:00 PM,11.14,7.98
716,20-03-08 11:15:00 PM,11.15,7.96
717,20-03-08 11:20:00 PM,11.15,7.96
718,20-03-08 11:25:00 PM,11.18,7.92
719,20-03-08 11:30:00 PM,11.18,7.92
720,20-03-08 11:35:00 PM,11.18,7.88
721,20-03-08 11:40:00 PM,11.19,7.88
722,20-03-08 11:45:00 PM,11.20,7.86
723,20-03-08 11:50:00 PM,11.20,7.84
724,20-03-08 11:55:00 PM,11.22,7.82
725,20-03-09 12:00:00 AM,11.21,7.78
726,20-03-09 12:05:00 AM,11.21,7.78
727,20-03-09 12:10:00 AM,11.22,7.76
728,20-03-09 12:15:00 AM,11.24,7.74
729,20-03-09 12:20:00 AM,11.24,7.72
730,20-03-09 12:25:00 AM,11.24,7.68
731,20-03-09 12:30:00 AM,11.24,7.68
732,20-03-09 12:35:00 AM,11.26,7.66
733,20-03-09 12:40:00 AM,11.26,7.64
734,20-03-09 12:45:00 AM,11.25,7.62
735,20-03-09 12:50:00 AM,11.27,7.60
736,20-03-09 12:55:00 AM,11.30,7.58
737,20-03-09 01:00:00 AM,11.30,7.56
738,20-03-09 01:05:00 AM,11.30,7.56
739,20-03-09 01:10:00 AM,11.31,7.54
740,20-03-09 01:15:00 AM,11.30,7.52
741,20-03-09 01:20:00 AM,11.31,7.50
742,20-03-09 01:25:00 AM,11.31,7.50
743,20-03-09 01:30:00 AM,11.32,7.48
744,20-03-09 01:35:00 AM,11.32,7.48
745,20-03-09 01:40:00 AM,11.33,7.46
746,20-03-09 01:45:00 AM,11.33,7.46
747,20-03-09 01:50:00 AM,11.32,7.44
748,20-03-09 01:55:00 AM,11.35,7.42
749,20-03-09 02:00:00 AM,11.34,7.42
750,20-03-09 02:05:00 AM,11.36,7.40
751,20-03-09 02:10:00 AM,11.34,7.40
752,20-03-09 02:15:00 AM,11.33,7.38
753,20-03-09 02:20:00 AM,11.36,7.38
754,20-03-09 02:25:00 AM,11.36,7.36
755,20-03-09 02:30:00 AM,11.35,7.36
756,20-03-09 02:35:00 AM,11.36,7.34
757,20-03-09 02:40:00 AM,11.36,7.32
758,20-03-09 02:45:00 AM,11.38,7.32
759,20-03-09 02:50:00 AM,11.37,7.30
760,20-03-09 02:55:00 AM,11.38,7.28
761,20-03-09 03:00:00 AM,11.37,7.26
762,20-03-09 03:05:00 AM,11.40,7.24
763,20-03-09 03:10:00 AM,11.40,7.24
764,20-03-09 03:15:00 AM,11.41,7.22
765,20-03-09 03:20:00 AM,11.41,7.20
766,20-03-09 03:25:00 AM,11.41,7.20
767,20-03-09 03:30:00 AM,11.41,7.18
768,20-03-09 03:35:00 AM,11.41,7.16
769,20-03-09 03:40:00 AM,11.42,7.14
770,20-03-09 03:45:00 AM,11.43,7.14
771,20-03-09 03:50:00 AM,11.45,7.12
772,20-03-09 03:55:00 AM,11.44,7.10
773,20-03-09 04:00:00 AM,11.45,7.10
774,20-03-09 04:05:00 AM,11.45,7.08
775,20-03-09 04:10:00 AM,11.45,7.06
776,20-03-09 04:15:00 AM,11.45,7.06
777,20-03-09 04:20:00 AM,11.45,7.04
778,20-03-09 04:25:00 AM,11.45,7.02
779,20-03-09 04:30:00 AM,11.46,7.02
780,20-03-09 04:35:00 AM,11.47,7.00
781,20-03-09 04:40:00 AM,11.46,6.98
782,20-03-09 04:45:00 AM,11.46,6.98
783,20-03-09 04:50:00 AM,11.48,6.96
784,20-03-09 04:55:00 AM,11.48,6.94
785,20-03-09 05:00:00 AM,11.48,6.92
786,20-03-09 05:05:00 AM,11.49,6.92
787,20-03-09 05:10:00 AM,11.52,6.90
788,20-03-09 05:15:00 AM,11.52,6.88
789,20-03-09 05:20:00 AM,11.50,6.88
790,20-03-09 05:25:00 AM,11.52,6.86
791,20-03-09 05:30:00 AM,11.53,6.84
792,20-03-09 05:35:00 AM,11.52,6.82
793,20-03-09 05:40:00 AM,11.53,6.80
794,20-03-09 05:45:00 AM,11.52,6.80
795,20-03-09 05:50:00 AM,11.54,6.78
796,20-03-09 05:55:00 AM,11.53,6.76
797,20-03-09 06:00:00 AM,11.56,6.74
798,20-03-09 06:05:00 AM,11.56,6.72
799,20-03-09 06:10:00 AM,11.56,6.72
800,20-03-09 06:15:00 AM,11.58,6.70
801,20-03-09 06:20:00 AM,11.56,6.68
802,20-03-09 06:25:00 AM,11.57,6.66
803,20-03-09 06:30:00 AM,11.57,6.66
804,20-03-09 06:35:00 AM,11.58,6.64
805,20-03-09 06:40:00 AM,11.59,6.62
806,20-03-09 06:45:00 AM,11.59,6.60
807,20-03-09 06:50:00 AM,11.63,6.58
808,20-03-09 06:55:00 AM,11.64,6.58
809,20-03-09 07:00:00 AM,11.65,6.56
810,20-03-09 07:05:00 AM,11.68,6.54
811,20-03-09 07:10:00 AM,11.69,6.54
812,20-03-09 07:15:00 AM,11.71,6.54
813,20-03-09 07:20:00 AM,11.73,6.52
814,20-03-09 07:25:00 AM,11.76,6.52
815,20-03-09 07:30:00 AM,11.78,6.50
816,20-03-09 07:35:00 AM,11.79,6.50
817,20-03-09 07:40:00 AM,11.83,6.50
818,20-03-09 07:45:00 AM,11.87,6.48
819,20-03-09 07:50:00 AM,11.91,6.48
820,20-03-09 07:55:00 AM,11.93,6.48
821,20-03-09 08:00:00 AM,11.95,6.50
822,20-03-09 08:05:00 AM,11.98,6.50
823,20-03-09 08:10:00 AM,12.01,6.50
824,20-03-09 08:15:00 AM,12.05,6.52
825,20-03-09 08:20:00 AM,12.06,6.54
826,20-03-09 08:25:00 AM,12.11,6.54
827,20-03-09 08:30:00 AM,12.14,6.56
828,20-03-09 08:35:00 AM,12.20,6.58
829,20-03-09 08:40:00 AM,12.20,6.62
830,20-03-09 08:45:00 AM,12.25,6.64
831,20-03-09 08:50:00 AM,12.28,6.68
832,20-03-09 08:55:00 AM,12.33,6.70
833,20-03-09 09:00:00 AM,12.35,6.74
834,20-03-09 09:05:00 AM,12.36,6.78
835,20-03-09 09:10:00 AM,12.40,6.84
836,20-03-09 09:15:00 AM,12.43,6.88
837,20-03-09 09:20:00 AM,12.47,6.92
838,20-03-09 09:25:00 AM,12.50,6.98
839,20-03-09 09:30:00 AM,12.51,7.06
840,20-03-09 09:35:00 AM,12.51,7.12
841,20-03-09 09:40:00 AM,12.55,7.20
842,20-03-09 09:45:00 AM,12.58,7.28
843,20-03-09 09:50:00 AM,12.58,7.38
844,20-03-09 09:55:00 AM,12.60,7.48
845,20-03-09 10:00:00 AM,12.62,7.58
846,20-03-09 10:05:00 AM,12.60,7.68
847,20-03-09 10:10:00 AM,12.64,7.78
848,20-03-09 10:15:00 AM,12.61,7.90
849,20-03-09 10:20:00 AM,12.63,8.00
850,20-03-09 10:25:00 AM,12.63,8.12
851,20-03-09 10:30:00 AM,12.64,8.22
852,20-03-09 10:35:00 AM,12.61,8.36
853,20-03-09 10:40:00 AM,12.60,8.46
854,20-03-09 10:45:00 AM,12.58,8.60
855,20-03-09 10:50:00 AM,12.56,8.72
856,20-03-09 10:55:00 AM,12.55,8.88
857,20-03-09 11:00:00 AM,12.49,9.00
858,20-03-09 11:05:00 AM,12.49,9.12
859,20-03-09 11:10:00 AM,12.48,9.26
860,20-03-09 11:15:00 AM,12.48,9.40
861,20-03-09 11:20:00 AM,12.44,9.56
862,20-03-09 11:25:00 AM,12.43,9.72
863,20-03-09 11:30:00 AM,12.40,9.86
864,20-03-09 11:35:00 AM,12.37,10.02
865,20-03-09 11:40:00 AM,12.34,10.18
866,20-03-09 11:45:00 AM,12.32,10.32
867,20-03-09 11:50:00 AM,12.28,10.48
868,20-03-09 11:55:00 AM,12.26,10.62
869,20-03-09 12:00:00 PM,12.22,10.76
870,20-03-09 12:05:00 PM,12.22,10.92
871,20-03-09 12:10:00 PM,12.20,11.06
872,20-03-09 12:15:00 PM,12.14,11.20
873,20-03-09 12:20:00 PM,12.11,11.32
874,20-03-09 12:25:00 PM,12.07,11.44
875,20-03-09 12:30:00 PM,12.02,11.56
876,20-03-09 12:35:00 PM,11.99,11.66
877,20-03-09 12:40:00 PM,11.99,11.74
878,20-03-09 12:45:00 PM,11.96,11.84
879,20-03-09 12:50:00 PM,11.93,11.94
880,20-03-09 12:55:00 PM,11.90,12.02
881,20-03-09 01:00:00 PM,11.87,12.10
882,20-03-09 01:05:00 PM,11.84,12.20
883,20-03-09 01:10:00 PM,11.82,12.28
884,20-03-09 01:15:00 PM,11.78,12.34
885,20-03-09 01:20:00 PM,11.78,12.40
886,20-03-09 01:25:00 PM,11.73,12.44
887,20-03-09 01:30:00 PM,11.72,12.50
888,20-03-09 01:35:00 PM,11.71,12.54
889,20-03-09 01:40:00 PM,11.65,12.58
890,20-03-09 01:45:00 PM,11.66,12.60
891,20-03-09 01:50:00 PM,11.64,12.66
892,20-03-09 01:55:00 PM,11.63,12.70
893,20-03-09 02:00:00 PM,11.63,12.74
894,20-03-09 02:05:00 PM,11.60,12.78
895,20-03-09 02:10:00 PM,11.59,12.80
896,20-03-09 02:15:00 PM,11.58,12.80
897,20-03-09 02:20:00 PM,11.56,12.82
898,20-03-09 02:25:00 PM,11.53,12.82
899,20-03-09 02:30:00 PM,11.53,12.82
900,20-03-09 02:35:00 PM,11.52,12.82
901,20-03-09 02:40:00 PM,11.52,12.80
902,20-03-09 02:45:00 PM,11.49,12.80
903,20-03-09 02:50:00 PM,11.48,12.78
904,20-03-09 02:55:00 PM,11.47,12.76
905,20-03-09 03:00:00 PM,11.48,12.76
906,20-03-09 03:05:00 PM,11.44,12.74
907,20-03-09 03:10:00 PM,11.43,12.70
908,20-03-09 03:15:00 PM,11.43,12.68
909,20-03-09 03:20:00 PM,11.41,12.68
910,20-03-09 03:25:00 PM,11.41,12.68
911,20-03-09 03:30:00 PM,11.41,12.66
912,20-03-09 03:35:00 PM,11.38,12.66
913,20-03-09 03:40:00 PM,11.41,12.66
914,20-03-09 03:45:00 PM,11.40,12.66
915,20-03-09 03:50:00 PM,11.36,12.66
916,20-03-09 03:55:00 PM,11.35,12.64
917,20-03-09 04:00:00 PM,11.32,12.62
918,20-03-09 04:05:00 PM,11.30,12.58
919,20-03-09 04:10:00 PM,11.26,12.56
920,20-03-09 04:15:00 PM,11.22,12.52
921,20-03-09 04:20:00 PM,11.21,12.48
922,20-03-09 04:25:00 PM,11.17,12.44
923,20-03-09 04:30:00 PM,11.17,12.40
924,20-03-09 04:35:00 PM,11.15,12.38
925,20-03-09 04:40:00 PM,11.13,12.34
926,20-03-09 04:45:00 PM,11.11,12.32
927,20-03-09 04:50:00 PM,11.10,12.28
928,20-03-09 04:55:00 PM,11.10,12.26
929,20-03-09 05:00:00 PM,11.06,12.22
930,20-03-09 05:05:00 PM,11.04,12.20
931,20-03-09 05:10:00 PM,11.02,12.18
932,20-03-09 05:15:00 PM,11.00,12.16
933,20-03-09 05:20:00 PM,10.98,12.14
934,20-03-09 05:25:00 PM,10.94,12.12
935,20-03-09 05:30:00 PM,10.91,12.10
936,20-03-09 05:35:00 PM,10.89,12.08
937,20-03-09 05:40:00 PM,10.85,12.04
938,20-03-09 05:45:00 PM,10.79,12.02
939,20-03-09 05:50:00 PM,10.79,11.98
940,20-03-09 05:55:00 PM,10.74,11.96
941,20-03-09 06:00:00 PM,10.70,11.92
942,20-03-09 06:05:00 PM,10.64,11.90
943,20-03-09 06:10:00 PM,10.60,11.86
944,20-03-09 06:15:00 PM,10.58,11.82
945,20-03-09 06:20:00 PM,10.53,11.78
946,20-03-09 06:25:00 PM,10.52,11.74
947,20-03-09 06:30:00 PM,10.47,11.72
948,20-03-09 06:35:00 PM,10.43,11.68
949,20-03-09 06:40:00 PM,10.40,11.64
950,20-03-09 06:45:00 PM,10.39,11.60
951,20-03-09 06:50:00 PM,10.37,11.58
952,20-03-09 06:55:00 PM,10.33,11.54
953,20-03-09 07:00:00 PM,10.32,11.50
954,20-03-09 07:05:00 PM,10.30,11.46
955,20-03-09 07:10:00 PM,10.29,11.42
956,20-03-09 07:15:00 PM,10.28,11.40
957,20-03-09 07:20:00 PM,10.28,11.36
958,20-03-09 07:25:00 PM,10.27,11.32
959,20-03-09 07:30:00 PM,10.23,11.28
960,20-03-09 07:35:00 PM,10.24,11.26
961,20-03-09 07:40:00 PM,10.26,11.22
962,20-03-09 07:45:00 PM,10.23,11.20
963,20-03-09 07:50:00 PM,10.23,11.16
964,20-03-09 07:55:00 PM,10.24,11.14
965,20-03-09 08:00:00 PM,10.24,11.10
966,20-03-09 08:05:00 PM,10.22,11.08
967,20-03-09 08:10:00 PM,10.22,11.06
968,20-03-09 08:15:00 PM,10.22,11.02
969,20-03-09 08:20:00 PM,10.23,11.00
970,20-03-09 08:25:00 PM,10.24,10.98
971,20-03-09 08:30:00 PM,10.24,10.96
972,20-03-09 08:35:00 PM,10.24,10.92
973,20-03-09 08:40:00 PM,10.24,10.90
974,20-03-09 08:45:00 PM,10.24,10.88
975,20-03-09 08:50:00 PM,10.26,10.86
976,20-03-09 08:55:00 PM,10.26,10.82
977,20-03-09 09:00:00 PM,10.26,10.80
978,20-03-09 09:05:00 PM,10.26,10.78
979,20-03-09 09:10:00 PM,10.26,10.74
980,20-03-09 09:15:00 PM,10.27,10.72
981,20-03-09 09:20:00 PM,10.28,10.70
982,20-03-09 09:25:00 PM,10.29,10.68
983,20-03-09 09:30:00 PM,10.28,10.66
984,20-03-09 09:35:00 PM,10.28,10.64
985,20-03-09 09:40:00 PM,10.30,10.62
986,20-03-09 09:45:00 PM,10.30,10.60
987,20-03-09 09:50:00 PM,10.30,10.58
988,20-03-09 09:55:00 PM,10.31,10.56
989,20-03-09 10:00:00 PM,10.32,10.54
990,20-03-09 10:05:00 PM,10.31,10.54
991,20-03-09 10:10:00 PM,10.33,10.52
992,20-03-09 10:15:00 PM,10.32,10.50
993,20-03-09 10:20:00 PM,10.33,10.48
994,20-03-09 10:25:00 PM,10.32,10.46
995,20-03-09 10:30:00 PM,10.33,10.44
996,20-03-09 10:35:00 PM,10.34,10.44
997,20-03-09 10:40:00 PM,10.35,10.42
998,20-03-09 10:45:00 PM,10.34,10.40
999,20-03-09 10:50:00 PM,10.37,10.40
1000,20-03-09 10:55:00 PM,10.34,10.38
1001,20-03-09 11:00:00 PM,10.37,10.36
1002,20-03-09 11:05:00 PM,10.37,10.36
1003,20-03-09 11:10:00 PM,10.37,10.34
1004,20-03-09 11:15:00 PM,10.38,10.34
1005,20-03-09 11:20:00 PM,10.39,10.32
1006,20-03-09 11:25:00 PM,10.39,10.32
1007,20-03-09 11:30:00 PM,10.39,10.30
1008,20-03-09 11:35:00 PM,10.40,10.30
1009,20-03-09 11:40:00 PM,10.39,10.28
1010,20-03-09 11:45:00 PM,10.39,10.28
1011,20-03-09 11:50:00 PM,10.38,10.28
1012,20-03-09 11:55:00 PM,10.40,10.26
1013,20-03-10 12:00:00 AM,10.39,10.26
1014,20-03-10 12:05:00 AM,10.40,10.24
1015,20-03-10 12:10:00 AM,10.40,10.24
1016,20-03-10 12:15:00 AM,10.40,10.24
1017,20-03-10 12:20:00 AM,10.40,10.22
1018,20-03-10 12:25:00 AM,10.40,10.22
1019,20-03-10 12:30:00 AM,10.41,10.22
1020,20-03-10 12:35:00 AM,10.42,10.20
1021,20-03-10 12:40:00 AM,10.43,10.20
1022,20-03-10 12:45:00 AM,10.41,10.20
1023,20-03-10 12:50:00 AM,10.41,10.20
1024,20-03-10 12:55:00 AM,10.42,10.18
1025,20-03-10 01:00:00 AM,10.42,10.18
1026,20-03-10 01:05:00 AM,10.41,10.18
1027,20-03-10 01:10:00 AM,10.42,10.18
1028,20-03-10 01:15:00 AM,10.42,10.18
1029,20-03-10 01:20:00 AM,10.42,10.18
1030,20-03-10 01:25:00 AM,10.41,10.18
1031,20-03-10 01:30:00 AM,10.42,10.18
1032,20-03-10 01:35:00 AM,10.41,10.18
1033,20-03-10 01:40:00 AM,10.42,10.18
1034,20-03-10 01:45:00 AM,10.43,10.18
1035,20-03-10 01:50:00 AM,10.42,10.18
1036,20-03-10 01:55:00 AM,10.42,10.18
1037,20-03-10 02:00:00 AM,10.43,10.18
1038,20-03-10 02:05:00 AM,10.43,10.18
1039,20-03-10 02:10:00 AM,10.43,10.18
1040,20-03-10 02:15:00 AM,10.43,10.18
1041,20-03-10 02:20:00 AM,10.43,10.18
1042,20-03-10 02:25:00 AM,10.43,10.18
1043,20-03-10 02:30:00 AM,10.41,10.18
1044,20-03-10 02:35:00 AM,10.42,10.18
1045,20-03-10 02:40:00 AM,10.42,10.18
1046,20-03-10 02:45:00 AM,10.42,10.18
1047,20-03-10 02:50:00 AM,10.44,10.18
1048,20-03-10 02:55:00 AM,10.43,10.18
1049,20-03-10 03:00:00 AM,10.42,10.18
1050,20-03-10 03:05:00 AM,10.41,10.18
1051,20-03-10 03:10:00 AM,10.42,10.18
1052,20-03-10 03:15:00 AM,10.43,10.18
1053,20-03-10 03:20:00 AM,10.41,10.18
1054,20-03-10 03:25:00 AM,10.41,10.18
1055,20-03-10 03:30:00 AM,10.41,10.18
1056,20-03-10 03:35:00 AM,10.41,10.18
1057,20-03-10 03:40:00 AM,10.40,10.20
1058,20-03-10 03:45:00 AM,10.41,10.20
1059,20-03-10 03:50:00 AM,10.42,10.20
1060,20-03-10 03:55:00 AM,10.40,10.20
1061,20-03-10 04:00:00 AM,10.40,10.20
1062,20-03-10 04:05:00 AM,10.42,10.20
1063,20-03-10 04:10:00 AM,10.40,10.22
1064,20-03-10 04:15:00 AM,10.41,10.22
1065,20-03-10 04:20:00 AM,10.41,10.22
1066,20-03-10 04:25:00 AM,10.40,10.22
1067,20-03-10 04:30:00 AM,10.41,10.22
1068,20-03-10 04:35:00 AM,10.41,10.22
1069,20-03-10 04:40:00 AM,10.40,10.22
1070,20-03-10 04:45:00 AM,10.40,10.22
1071,20-03-10 04:50:00 AM,10.39,10.22
1072,20-03-10 04:55:00 AM,10.40,10.24
1073,20-03-10 05:00:00 AM,10.40,10.24
1074,20-03-10 05:05:00 AM,10.39,10.24
1075,20-03-10 05:10:00 AM,10.41,10.24
1076,20-03-10 05:15:00 AM,10.39,10.24
1077,20-03-10 05:20:00 AM,10.39,10.24
1078,20-03-10 05:25:00 AM,10.40,10.24
1079,20-03-10 05:30:00 AM,10.39,10.26
1080,20-03-10 05:35:00 AM,10.39,10.26
1081,20-03-10 05:40:00 AM,10.40,10.26
1082,20-03-10 05:45:00 AM,10.38,10.26
1083,20-03-10 05:50:00 AM,10.39,10.28
1084,20-03-10 05:55:00 AM,10.38,10.28
1085,20-03-10 06:00:00 AM,10.38,10.28
1086,20-03-10 06:05:00 AM,10.38,10.28
1087,20-03-10 06:10:00 AM,10.38,10.30
1088,20-03-10 06:15:00 AM,10.38,10.30
1089,20-03-10 06:20:00 AM,10.38,10.30
1090,20-03-10 06:25:00 AM,10.38,10.32
1091,20-03-10 06:30:00 AM,10.38,10.32
1092,20-03-10 06:35:00 AM,10.39,10.32
1093,20-03-10 06:40:00 AM,10.39,10.32
1094,20-03-10 06:45:00 AM,10.35,10.34
1095,20-03-10 06:50:00 AM,10.38,10.34
1096,20-03-10 06:55:00 AM,10.38,10.34
1097,20-03-10 07:00:00 AM,10.39,10.36
1098,20-03-10 07:05:00 AM,10.39,10.36
1099,20-03-10 07:10:00 AM,10.41,10.36
1100,20-03-10 07:15:00 AM,10.42,10.38
1101,20-03-10 07:20:00 AM,10.43,10.38
1102,20-03-10 07:25:00 AM,10.45,10.40
1103,20-03-10 07:30:00 AM,10.43,10.40
