"Plot Title: Stream_A"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20781165, SEN S/N: 20781165)","Temp, °C (LGR S/N: 20781165, SEN S/N: 20781165)"
553,20-03-08 09:40:00 AM,13.03,5.66
554,20-03-08 09:45:00 AM,13.04,5.74
555,20-03-08 09:50:00 AM,13.02,5.82
556,20-03-08 09:55:00 AM,13.01,5.90
557,20-03-08 10:00:00 AM,12.99,5.98
558,20-03-08 10:05:00 AM,12.99,6.06
559,20-03-08 10:10:00 AM,12.98,6.14
560,20-03-08 10:15:00 AM,12.96,6.22
561,20-03-08 10:20:00 AM,12.97,6.30
562,20-03-08 10:25:00 AM,12.96,6.38
563,20-03-08 10:30:00 AM,12.94,6.46
564,20-03-08 10:35:00 AM,12.93,6.56
565,20-03-08 10:40:00 AM,12.92,6.64
566,20-03-08 10:45:00 AM,12.90,6.72
567,20-03-08 10:50:00 AM,12.89,6.82
568,20-03-08 10:55:00 AM,12.87,6.90
569,20-03-08 11:00:00 AM,12.84,6.98
570,20-03-08 11:05:00 AM,12.83,7.08
571,20-03-08 11:10:00 AM,12.81,7.16
572,20-03-08 11:15:00 AM,12.79,7.24
573,20-03-08 11:20:00 AM,12.78,7.34
574,20-03-08 11:25:00 AM,12.76,7.44
575,20-03-08 11:30:00 AM,12.75,7.54
576,20-03-08 11:35:00 AM,12.72,7.66
577,20-03-08 11:40:00 AM,12.69,7.76
578,20-03-08 11:45:00 AM,12.67,7.86
579,20-03-08 11:50:00 AM,12.64,7.98
580,20-03-08 11:55:00 AM,12.59,8.08
581,20-03-08 12:00:00 PM,12.58,8.18
582,20-03-08 12:05:00 PM,12.54,8.30
583,20-03-08 12:10:00 PM,12.51,8.40
584,20-03-08 12:15:00 PM,12.48,8.50
585,20-03-08 12:20:00 PM,12.47,8.62
586,20-03-08 12:25:00 PM,12.43,8.72
587,20-03-08 12:30:00 PM,12.42,8.84
588,20-03-08 12:35:00 PM,12.38,8.94
589,20-03-08 12:40:00 PM,12.34,9.06
590,20-03-08 12:45:00 PM,12.31,9.16
591,20-03-08 12:50:00 PM,12.29,9.26
592,20-03-08 12:55:00 PM,12.24,9.36
593,20-03-08 01:00:00 PM,12.21,9.44
594,20-03-08 01:05:00 PM,12.18,9.52
595,20-03-08 01:10:00 PM,12.14,9.60
596,20-03-08 01:15:00 PM,12.12,9.66
597,20-03-08 01:20:00 PM,12.10,9.74
598,20-03-08 01:25:00 PM,12.08,9.80
599,20-03-08 01:30:00 PM,12.05,9.86
600,20-03-08 01:35:00 PM,12.03,9.92
601,20-03-08 01:40:00 PM,12.00,9.96
602,20-03-08 01:45:00 PM,11.99,10.00
603,20-03-08 01:50:00 PM,11.97,10.04
604,20-03-08 01:55:00 PM,11.95,10.10
605,20-03-08 02:00:00 PM,11.92,10.14
606,20-03-08 02:05:00 PM,11.91,10.18
607,20-03-08 02:10:00 PM,11.89,10.24
608,20-03-08 02:15:00 PM,11.88,10.28
609,20-03-08 02:20:00 PM,11.86,10.32
610,20-03-08 02:25:00 PM,11.84,10.34
611,20-03-08 02:30:00 PM,11.83,10.38
612,20-03-08 02:35:00 PM,11.80,10.40
613,20-03-08 02:40:00 PM,11.78,10.40
614,20-03-08 02:45:00 PM,11.76,10.42
615,20-03-08 02:50:00 PM,11.72,10.42
616,20-03-08 02:55:00 PM,11.72,10.42
617,20-03-08 03:00:00 PM,11.71,10.42
618,20-03-08 03:05:00 PM,11.69,10.42
619,20-03-08 03:10:00 PM,11.68,10.42
620,20-03-08 03:15:00 PM,11.67,10.44
621,20-03-08 03:20:00 PM,11.64,10.44
622,20-03-08 03:25:00 PM,11.64,10.44
623,20-03-08 03:30:00 PM,11.62,10.44
624,20-03-08 03:35:00 PM,11.60,10.44
625,20-03-08 03:40:00 PM,11.58,10.42
626,20-03-08 03:45:00 PM,11.57,10.42
627,20-03-08 03:50:00 PM,11.55,10.42
628,20-03-08 03:55:00 PM,11.53,10.40
629,20-03-08 04:00:00 PM,11.50,10.40
630,20-03-08 04:05:00 PM,11.49,10.38
631,20-03-08 04:10:00 PM,11.48,10.36
632,20-03-08 04:15:00 PM,11.45,10.34
633,20-03-08 04:20:00 PM,11.42,10.34
634,20-03-08 04:25:00 PM,11.41,10.32
635,20-03-08 04:30:00 PM,11.40,10.30
636,20-03-08 04:35:00 PM,11.38,10.28
637,20-03-08 04:40:00 PM,11.37,10.26
638,20-03-08 04:45:00 PM,11.35,10.24
639,20-03-08 04:50:00 PM,11.32,10.22
640,20-03-08 04:55:00 PM,11.30,10.20
641,20-03-08 05:00:00 PM,11.27,10.18
642,20-03-08 05:05:00 PM,11.26,10.16
643,20-03-08 05:10:00 PM,11.21,10.12
644,20-03-08 05:15:00 PM,11.19,10.10
645,20-03-08 05:20:00 PM,11.17,10.08
646,20-03-08 05:25:00 PM,11.15,10.04
647,20-03-08 05:30:00 PM,11.11,10.02
648,20-03-08 05:35:00 PM,11.09,10.00
649,20-03-08 05:40:00 PM,11.06,9.96
650,20-03-08 05:45:00 PM,11.03,9.94
651,20-03-08 05:50:00 PM,11.01,9.90
652,20-03-08 05:55:00 PM,10.99,9.86
653,20-03-08 06:00:00 PM,10.96,9.84
654,20-03-08 06:05:00 PM,10.94,9.80
655,20-03-08 06:10:00 PM,10.90,9.78
656,20-03-08 06:15:00 PM,10.88,9.74
657,20-03-08 06:20:00 PM,10.85,9.70
658,20-03-08 06:25:00 PM,10.83,9.68
659,20-03-08 06:30:00 PM,10.81,9.64
660,20-03-08 06:35:00 PM,10.79,9.62
661,20-03-08 06:40:00 PM,10.76,9.58
662,20-03-08 06:45:00 PM,10.75,9.54
663,20-03-08 06:50:00 PM,10.74,9.50
664,20-03-08 06:55:00 PM,10.73,9.46
665,20-03-08 07:00:00 PM,10.72,9.42
666,20-03-08 07:05:00 PM,10.72,9.38
667,20-03-08 07:10:00 PM,10.71,9.34
668,20-03-08 07:15:00 PM,10.71,9.30
669,20-03-08 07:20:00 PM,10.70,9.26
670,20-03-08 07:25:00 PM,10.71,9.24
671,20-03-08 07:30:00 PM,10.71,9.20
672,20-03-08 07:35:00 PM,10.72,9.16
673,20-03-08 07:40:00 PM,10.72,9.12
674,20-03-08 07:45:00 PM,10.72,9.08
675,20-03-08 07:50:00 PM,10.72,9.06
676,20-03-08 07:55:00 PM,10.74,9.02
677,20-03-08 08:00:00 PM,10.75,8.98
678,20-03-08 08:05:00 PM,10.74,8.96
679,20-03-08 08:10:00 PM,10.75,8.92
680,20-03-08 08:15:00 PM,10.75,8.88
681,20-03-08 08:20:00 PM,10.78,8.86
682,20-03-08 08:25:00 PM,10.78,8.82
683,20-03-08 08:30:00 PM,10.79,8.78
684,20-03-08 08:35:00 PM,10.80,8.76
685,20-03-08 08:40:00 PM,10.80,8.72
686,20-03-08 08:45:00 PM,10.82,8.70
687,20-03-08 08:50:00 PM,10.82,8.66
688,20-03-08 08:55:00 PM,10.82,8.64
689,20-03-08 09:00:00 PM,10.83,8.60
690,20-03-08 09:05:00 PM,10.85,8.58
691,20-03-08 09:10:00 PM,10.85,8.56
692,20-03-08 09:15:00 PM,10.85,8.52
693,20-03-08 09:20:00 PM,10.87,8.50
694,20-03-08 09:25:00 PM,10.88,8.48
695,20-03-08 09:30:00 PM,10.88,8.46
696,20-03-08 09:35:00 PM,10.89,8.42
697,20-03-08 09:40:00 PM,10.89,8.40
698,20-03-08 09:45:00 PM,10.89,8.38
699,20-03-08 09:50:00 PM,10.91,8.36
700,20-03-08 09:55:00 PM,10.91,8.36
701,20-03-08 10:00:00 PM,10.91,8.34
702,20-03-08 10:05:00 PM,10.93,8.32
703,20-03-08 10:10:00 PM,10.94,8.30
704,20-03-08 10:15:00 PM,10.95,8.28
705,20-03-08 10:20:00 PM,10.96,8.26
706,20-03-08 10:25:00 PM,10.96,8.24
707,20-03-08 10:30:00 PM,10.96,8.22
708,20-03-08 10:35:00 PM,10.96,8.20
709,20-03-08 10:40:00 PM,10.97,8.18
710,20-03-08 10:45:00 PM,10.98,8.16
711,20-03-08 10:50:00 PM,10.98,8.16
712,20-03-08 10:55:00 PM,10.99,8.14
713,20-03-08 11:00:00 PM,10.99,8.12
714,20-03-08 11:05:00 PM,11.00,8.10
715,20-03-08 11:10:00 PM,11.00,8.08
716,20-03-08 11:15:00 PM,11.01,8.06
717,20-03-08 11:20:00 PM,11.01,8.06
718,20-03-08 11:25:00 PM,11.03,8.02
719,20-03-08 11:30:00 PM,11.03,8.02
720,20-03-08 11:35:00 PM,11.03,8.00
721,20-03-08 11:40:00 PM,11.03,7.98
722,20-03-08 11:45:00 PM,11.04,7.96
723,20-03-08 11:50:00 PM,11.04,7.96
724,20-03-08 11:55:00 PM,11.06,7.94
725,20-03-09 12:00:00 AM,11.06,7.92
726,20-03-09 12:05:00 AM,11.05,7.90
727,20-03-09 12:10:00 AM,11.08,7.88
728,20-03-09 12:15:00 AM,11.06,7.86
729,20-03-09 12:20:00 AM,11.08,7.86
730,20-03-09 12:25:00 AM,11.08,7.84
731,20-03-09 12:30:00 AM,11.10,7.82
732,20-03-09 12:35:00 AM,11.09,7.80
733,20-03-09 12:40:00 AM,11.10,7.80
734,20-03-09 12:45:00 AM,11.11,7.78
735,20-03-09 12:50:00 AM,11.12,7.76
736,20-03-09 12:55:00 AM,11.11,7.76
737,20-03-09 01:00:00 AM,11.12,7.74
738,20-03-09 01:05:00 AM,11.12,7.72
739,20-03-09 01:10:00 AM,11.13,7.72
740,20-03-09 01:15:00 AM,11.14,7.70
741,20-03-09 01:20:00 AM,11.13,7.68
742,20-03-09 01:25:00 AM,11.14,7.68
743,20-03-09 01:30:00 AM,11.15,7.66
744,20-03-09 01:35:00 AM,11.16,7.66
745,20-03-09 01:40:00 AM,11.17,7.64
746,20-03-09 01:45:00 AM,11.16,7.64
747,20-03-09 01:50:00 AM,11.16,7.62
748,20-03-09 01:55:00 AM,11.17,7.62
749,20-03-09 02:00:00 AM,11.17,7.60
750,20-03-09 02:05:00 AM,11.16,7.60
751,20-03-09 02:10:00 AM,11.17,7.58
752,20-03-09 02:15:00 AM,11.18,7.58
753,20-03-09 02:20:00 AM,11.18,7.56
754,20-03-09 02:25:00 AM,11.18,7.56
755,20-03-09 02:30:00 AM,11.19,7.54
756,20-03-09 02:35:00 AM,11.19,7.54
757,20-03-09 02:40:00 AM,11.18,7.52
758,20-03-09 02:45:00 AM,11.19,7.52
759,20-03-09 02:50:00 AM,11.19,7.50
760,20-03-09 02:55:00 AM,11.20,7.48
761,20-03-09 03:00:00 AM,11.20,7.48
762,20-03-09 03:05:00 AM,11.20,7.46
763,20-03-09 03:10:00 AM,11.21,7.46
764,20-03-09 03:15:00 AM,11.21,7.44
765,20-03-09 03:20:00 AM,11.20,7.42
766,20-03-09 03:25:00 AM,11.21,7.42
767,20-03-09 03:30:00 AM,11.21,7.40
768,20-03-09 03:35:00 AM,11.20,7.38
769,20-03-09 03:40:00 AM,11.23,7.38
770,20-03-09 03:45:00 AM,11.24,7.36
771,20-03-09 03:50:00 AM,11.24,7.36
772,20-03-09 03:55:00 AM,11.24,7.34
773,20-03-09 04:00:00 AM,11.25,7.32
774,20-03-09 04:05:00 AM,11.26,7.32
775,20-03-09 04:10:00 AM,11.26,7.30
776,20-03-09 04:15:00 AM,11.26,7.30
777,20-03-09 04:20:00 AM,11.26,7.28
778,20-03-09 04:25:00 AM,11.27,7.26
779,20-03-09 04:30:00 AM,11.28,7.26
780,20-03-09 04:35:00 AM,11.27,7.24
781,20-03-09 04:40:00 AM,11.28,7.24
782,20-03-09 04:45:00 AM,11.27,7.22
783,20-03-09 04:50:00 AM,11.29,7.22
784,20-03-09 04:55:00 AM,11.28,7.20
785,20-03-09 05:00:00 AM,11.29,7.18
786,20-03-09 05:05:00 AM,11.30,7.18
787,20-03-09 05:10:00 AM,11.30,7.16
788,20-03-09 05:15:00 AM,11.31,7.16
789,20-03-09 05:20:00 AM,11.30,7.14
790,20-03-09 05:25:00 AM,11.31,7.14
791,20-03-09 05:30:00 AM,11.32,7.12
792,20-03-09 05:35:00 AM,11.32,7.12
793,20-03-09 05:40:00 AM,11.33,7.10
794,20-03-09 05:45:00 AM,11.33,7.10
795,20-03-09 05:50:00 AM,11.33,7.08
796,20-03-09 05:55:00 AM,11.34,7.08
797,20-03-09 06:00:00 AM,11.34,7.06
798,20-03-09 06:05:00 AM,11.34,7.06
799,20-03-09 06:10:00 AM,11.34,7.04
800,20-03-09 06:15:00 AM,11.35,7.04
801,20-03-09 06:20:00 AM,11.34,7.02
802,20-03-09 06:25:00 AM,11.35,7.02
803,20-03-09 06:30:00 AM,11.37,7.00
804,20-03-09 06:35:00 AM,11.38,6.98
805,20-03-09 06:40:00 AM,11.38,6.98
806,20-03-09 06:45:00 AM,11.39,6.96
807,20-03-09 06:50:00 AM,11.41,6.96
808,20-03-09 06:55:00 AM,11.44,6.94
809,20-03-09 07:00:00 AM,11.45,6.94
810,20-03-09 07:05:00 AM,11.47,6.92
811,20-03-09 07:10:00 AM,11.50,6.92
812,20-03-09 07:15:00 AM,11.54,6.92
813,20-03-09 07:20:00 AM,11.57,6.90
814,20-03-09 07:25:00 AM,11.59,6.90
815,20-03-09 07:30:00 AM,11.63,6.90
816,20-03-09 07:35:00 AM,11.67,6.90
817,20-03-09 07:40:00 AM,11.69,6.90
818,20-03-09 07:45:00 AM,11.75,6.90
819,20-03-09 07:50:00 AM,11.78,6.90
820,20-03-09 07:55:00 AM,11.83,6.90
821,20-03-09 08:00:00 AM,11.86,6.92
822,20-03-09 08:05:00 AM,11.91,6.94
823,20-03-09 08:10:00 AM,11.95,6.96
824,20-03-09 08:15:00 AM,11.99,6.96
825,20-03-09 08:20:00 AM,12.01,6.98
826,20-03-09 08:25:00 AM,12.04,7.00
827,20-03-09 08:30:00 AM,12.07,7.02
828,20-03-09 08:35:00 AM,12.12,7.04
829,20-03-09 08:40:00 AM,12.14,7.08
830,20-03-09 08:45:00 AM,12.17,7.12
831,20-03-09 08:50:00 AM,12.20,7.16
832,20-03-09 08:55:00 AM,12.27,7.20
833,20-03-09 09:00:00 AM,12.29,7.26
834,20-03-09 09:05:00 AM,12.31,7.30
835,20-03-09 09:10:00 AM,12.34,7.36
836,20-03-09 09:15:00 AM,12.36,7.42
837,20-03-09 09:20:00 AM,12.37,7.48
838,20-03-09 09:25:00 AM,12.39,7.54
839,20-03-09 09:30:00 AM,12.39,7.58
840,20-03-09 09:35:00 AM,12.39,7.64
841,20-03-09 09:40:00 AM,12.39,7.70
842,20-03-09 09:45:00 AM,12.42,7.78
843,20-03-09 09:50:00 AM,12.43,7.84
844,20-03-09 09:55:00 AM,12.42,7.92
845,20-03-09 10:00:00 AM,12.43,7.98
846,20-03-09 10:05:00 AM,12.41,8.06
847,20-03-09 10:10:00 AM,12.39,8.14
848,20-03-09 10:15:00 AM,12.42,8.22
849,20-03-09 10:20:00 AM,12.41,8.30
850,20-03-09 10:25:00 AM,12.42,8.38
851,20-03-09 10:30:00 AM,12.39,8.46
852,20-03-09 10:35:00 AM,12.39,8.54
853,20-03-09 10:40:00 AM,12.37,8.62
854,20-03-09 10:45:00 AM,12.36,8.70
855,20-03-09 10:50:00 AM,12.35,8.80
856,20-03-09 10:55:00 AM,12.35,8.88
857,20-03-09 11:00:00 AM,12.33,8.98
858,20-03-09 11:05:00 AM,12.32,9.06
859,20-03-09 11:10:00 AM,12.29,9.16
860,20-03-09 11:15:00 AM,12.27,9.24
861,20-03-09 11:20:00 AM,12.26,9.34
862,20-03-09 11:25:00 AM,12.23,9.42
863,20-03-09 11:30:00 AM,12.22,9.52
864,20-03-09 11:35:00 AM,12.20,9.64
865,20-03-09 11:40:00 AM,12.20,9.74
866,20-03-09 11:45:00 AM,12.16,9.84
867,20-03-09 11:50:00 AM,12.13,9.94
868,20-03-09 11:55:00 AM,12.10,10.04
869,20-03-09 12:00:00 PM,12.07,10.16
870,20-03-09 12:05:00 PM,12.07,10.26
871,20-03-09 12:10:00 PM,12.05,10.36
872,20-03-09 12:15:00 PM,12.02,10.48
873,20-03-09 12:20:00 PM,12.00,10.58
874,20-03-09 12:25:00 PM,11.98,10.68
875,20-03-09 12:30:00 PM,11.95,10.80
876,20-03-09 12:35:00 PM,11.93,10.90
877,20-03-09 12:40:00 PM,11.92,11.02
878,20-03-09 12:45:00 PM,11.88,11.12
879,20-03-09 12:50:00 PM,11.85,11.22
880,20-03-09 12:55:00 PM,11.83,11.30
881,20-03-09 01:00:00 PM,11.80,11.38
882,20-03-09 01:05:00 PM,11.78,11.44
883,20-03-09 01:10:00 PM,11.76,11.52
884,20-03-09 01:15:00 PM,11.74,11.60
885,20-03-09 01:20:00 PM,11.72,11.66
886,20-03-09 01:25:00 PM,11.70,11.72
887,20-03-09 01:30:00 PM,11.68,11.74
888,20-03-09 01:35:00 PM,11.68,11.80
889,20-03-09 01:40:00 PM,11.65,11.86
890,20-03-09 01:45:00 PM,11.63,11.88
891,20-03-09 01:50:00 PM,11.64,11.94
892,20-03-09 01:55:00 PM,11.62,11.98
893,20-03-09 02:00:00 PM,11.61,12.02
894,20-03-09 02:05:00 PM,11.61,12.06
895,20-03-09 02:10:00 PM,11.60,12.12
896,20-03-09 02:15:00 PM,11.58,12.14
897,20-03-09 02:20:00 PM,11.58,12.18
898,20-03-09 02:25:00 PM,11.54,12.20
899,20-03-09 02:30:00 PM,11.54,12.22
900,20-03-09 02:35:00 PM,11.54,12.24
901,20-03-09 02:40:00 PM,11.52,12.26
902,20-03-09 02:45:00 PM,11.48,12.28
903,20-03-09 02:50:00 PM,11.46,12.28
904,20-03-09 02:55:00 PM,11.46,12.26
905,20-03-09 03:00:00 PM,11.47,12.28
906,20-03-09 03:05:00 PM,11.43,12.28
907,20-03-09 03:10:00 PM,11.41,12.26
908,20-03-09 03:15:00 PM,11.40,12.24
909,20-03-09 03:20:00 PM,11.41,12.26
910,20-03-09 03:25:00 PM,11.42,12.26
911,20-03-09 03:30:00 PM,11.40,12.28
912,20-03-09 03:35:00 PM,11.43,12.30
913,20-03-09 03:40:00 PM,11.42,12.32
914,20-03-09 03:45:00 PM,11.39,12.32
915,20-03-09 03:50:00 PM,11.37,12.32
916,20-03-09 03:55:00 PM,11.33,12.30
917,20-03-09 04:00:00 PM,11.30,12.28
918,20-03-09 04:05:00 PM,11.30,12.26
919,20-03-09 04:10:00 PM,11.26,12.24
920,20-03-09 04:15:00 PM,11.23,12.22
921,20-03-09 04:20:00 PM,11.20,12.20
922,20-03-09 04:25:00 PM,11.16,12.18
923,20-03-09 04:30:00 PM,11.14,12.16
924,20-03-09 04:35:00 PM,11.13,12.14
925,20-03-09 04:40:00 PM,11.12,12.12
926,20-03-09 04:45:00 PM,11.12,12.10
927,20-03-09 04:50:00 PM,11.10,12.08
928,20-03-09 04:55:00 PM,11.08,12.06
929,20-03-09 05:00:00 PM,11.03,12.04
930,20-03-09 05:05:00 PM,11.00,12.00
931,20-03-09 05:10:00 PM,10.99,11.98
932,20-03-09 05:15:00 PM,10.95,11.96
933,20-03-09 05:20:00 PM,10.93,11.94
934,20-03-09 05:25:00 PM,10.90,11.92
935,20-03-09 05:30:00 PM,10.87,11.90
936,20-03-09 05:35:00 PM,10.82,11.86
937,20-03-09 05:40:00 PM,10.78,11.84
938,20-03-09 05:45:00 PM,10.71,11.82
939,20-03-09 05:50:00 PM,10.67,11.78
940,20-03-09 05:55:00 PM,10.61,11.74
941,20-03-09 06:00:00 PM,10.57,11.72
942,20-03-09 06:05:00 PM,10.52,11.68
943,20-03-09 06:10:00 PM,10.49,11.66
944,20-03-09 06:15:00 PM,10.42,11.62
945,20-03-09 06:20:00 PM,10.40,11.58
946,20-03-09 06:25:00 PM,10.36,11.54
947,20-03-09 06:30:00 PM,10.31,11.52
948,20-03-09 06:35:00 PM,10.27,11.48
949,20-03-09 06:40:00 PM,10.24,11.44
950,20-03-09 06:45:00 PM,10.21,11.40
951,20-03-09 06:50:00 PM,10.20,11.36
952,20-03-09 06:55:00 PM,10.19,11.32
953,20-03-09 07:00:00 PM,10.16,11.28
954,20-03-09 07:05:00 PM,10.15,11.24
955,20-03-09 07:10:00 PM,10.13,11.20
956,20-03-09 07:15:00 PM,10.13,11.16
957,20-03-09 07:20:00 PM,10.13,11.14
958,20-03-09 07:25:00 PM,10.13,11.10
959,20-03-09 07:30:00 PM,10.12,11.06
960,20-03-09 07:35:00 PM,10.12,11.02
961,20-03-09 07:40:00 PM,10.13,11.00
962,20-03-09 07:45:00 PM,10.12,10.96
963,20-03-09 07:50:00 PM,10.13,10.94
964,20-03-09 07:55:00 PM,10.13,10.92
965,20-03-09 08:00:00 PM,10.13,10.88
966,20-03-09 08:05:00 PM,10.14,10.86
967,20-03-09 08:10:00 PM,10.15,10.84
968,20-03-09 08:15:00 PM,10.14,10.80
969,20-03-09 08:20:00 PM,10.15,10.78
970,20-03-09 08:25:00 PM,10.15,10.76
971,20-03-09 08:30:00 PM,10.15,10.74
972,20-03-09 08:35:00 PM,10.17,10.70
973,20-03-09 08:40:00 PM,10.16,10.68
974,20-03-09 08:45:00 PM,10.19,10.66
975,20-03-09 08:50:00 PM,10.19,10.64
976,20-03-09 08:55:00 PM,10.19,10.62
977,20-03-09 09:00:00 PM,10.20,10.60
978,20-03-09 09:05:00 PM,10.20,10.56
979,20-03-09 09:10:00 PM,10.21,10.54
980,20-03-09 09:15:00 PM,10.22,10.52
981,20-03-09 09:20:00 PM,10.22,10.50
982,20-03-09 09:25:00 PM,10.23,10.48
983,20-03-09 09:30:00 PM,10.23,10.46
984,20-03-09 09:35:00 PM,10.24,10.44
985,20-03-09 09:40:00 PM,10.24,10.44
986,20-03-09 09:45:00 PM,10.25,10.42
987,20-03-09 09:50:00 PM,10.25,10.40
988,20-03-09 09:55:00 PM,10.25,10.38
989,20-03-09 10:00:00 PM,10.25,10.38
990,20-03-09 10:05:00 PM,10.26,10.36
991,20-03-09 10:10:00 PM,10.27,10.34
992,20-03-09 10:15:00 PM,10.27,10.34
993,20-03-09 10:20:00 PM,10.27,10.32
994,20-03-09 10:25:00 PM,10.28,10.32
995,20-03-09 10:30:00 PM,10.28,10.30
996,20-03-09 10:35:00 PM,10.28,10.30
997,20-03-09 10:40:00 PM,10.28,10.28
998,20-03-09 10:45:00 PM,10.28,10.28
999,20-03-09 10:50:00 PM,10.30,10.26
1000,20-03-09 10:55:00 PM,10.30,10.24
1001,20-03-09 11:00:00 PM,10.29,10.24
1002,20-03-09 11:05:00 PM,10.30,10.22
1003,20-03-09 11:10:00 PM,10.30,10.22
1004,20-03-09 11:15:00 PM,10.30,10.22
1005,20-03-09 11:20:00 PM,10.30,10.20
1006,20-03-09 11:25:00 PM,10.31,10.20
1007,20-03-09 11:30:00 PM,10.31,10.20
1008,20-03-09 11:35:00 PM,10.33,10.18
1009,20-03-09 11:40:00 PM,10.31,10.18
1010,20-03-09 11:45:00 PM,10.33,10.18
1011,20-03-09 11:50:00 PM,10.33,10.18
1012,20-03-09 11:55:00 PM,10.33,10.16
1013,20-03-10 12:00:00 AM,10.33,10.16
1014,20-03-10 12:05:00 AM,10.33,10.16
1015,20-03-10 12:10:00 AM,10.33,10.16
1016,20-03-10 12:15:00 AM,10.34,10.16
1017,20-03-10 12:20:00 AM,10.33,10.14
1018,20-03-10 12:25:00 AM,10.33,10.14
1019,20-03-10 12:30:00 AM,10.33,10.14
1020,20-03-10 12:35:00 AM,10.34,10.14
1021,20-03-10 12:40:00 AM,10.34,10.14
1022,20-03-10 12:45:00 AM,10.34,10.12
1023,20-03-10 12:50:00 AM,10.34,10.12
1024,20-03-10 12:55:00 AM,10.34,10.12
1025,20-03-10 01:00:00 AM,10.34,10.12
1026,20-03-10 01:05:00 AM,10.34,10.12
1027,20-03-10 01:10:00 AM,10.34,10.12
1028,20-03-10 01:15:00 AM,10.35,10.12
1029,20-03-10 01:20:00 AM,10.34,10.12
1030,20-03-10 01:25:00 AM,10.34,10.14
1031,20-03-10 01:30:00 AM,10.34,10.14
1032,20-03-10 01:35:00 AM,10.34,10.14
1033,20-03-10 01:40:00 AM,10.34,10.14
1034,20-03-10 01:45:00 AM,10.34,10.14
1035,20-03-10 01:50:00 AM,10.33,10.14
1036,20-03-10 01:55:00 AM,10.33,10.14
1037,20-03-10 02:00:00 AM,10.34,10.14
1038,20-03-10 02:05:00 AM,10.34,10.14
1039,20-03-10 02:10:00 AM,10.34,10.14
1040,20-03-10 02:15:00 AM,10.34,10.14
1041,20-03-10 02:20:00 AM,10.33,10.16
1042,20-03-10 02:25:00 AM,10.33,10.16
1043,20-03-10 02:30:00 AM,10.33,10.16
1044,20-03-10 02:35:00 AM,10.33,10.16
1045,20-03-10 02:40:00 AM,10.31,10.16
1046,20-03-10 02:45:00 AM,10.31,10.16
1047,20-03-10 02:50:00 AM,10.33,10.16
1048,20-03-10 02:55:00 AM,10.31,10.16
1049,20-03-10 03:00:00 AM,10.33,10.16
1050,20-03-10 03:05:00 AM,10.31,10.18
1051,20-03-10 03:10:00 AM,10.31,10.18
1052,20-03-10 03:15:00 AM,10.31,10.18
1053,20-03-10 03:20:00 AM,10.31,10.18
1054,20-03-10 03:25:00 AM,10.31,10.18
1055,20-03-10 03:30:00 AM,10.30,10.18
1056,20-03-10 03:35:00 AM,10.30,10.20
1057,20-03-10 03:40:00 AM,10.31,10.20
1058,20-03-10 03:45:00 AM,10.30,10.20
1059,20-03-10 03:50:00 AM,10.31,10.20
1060,20-03-10 03:55:00 AM,10.30,10.22
1061,20-03-10 04:00:00 AM,10.30,10.22
1062,20-03-10 04:05:00 AM,10.30,10.22
1063,20-03-10 04:10:00 AM,10.29,10.22
1064,20-03-10 04:15:00 AM,10.30,10.24
1065,20-03-10 04:20:00 AM,10.30,10.24
1066,20-03-10 04:25:00 AM,10.30,10.24
1067,20-03-10 04:30:00 AM,10.29,10.24
1068,20-03-10 04:35:00 AM,10.28,10.24
1069,20-03-10 04:40:00 AM,10.28,10.24
1070,20-03-10 04:45:00 AM,10.28,10.26
1071,20-03-10 04:50:00 AM,10.27,10.26
1072,20-03-10 04:55:00 AM,10.27,10.26
1073,20-03-10 05:00:00 AM,10.28,10.26
1074,20-03-10 05:05:00 AM,10.28,10.26
1075,20-03-10 05:10:00 AM,10.27,10.26
1076,20-03-10 05:15:00 AM,10.27,10.26
1077,20-03-10 05:20:00 AM,10.27,10.26
1078,20-03-10 05:25:00 AM,10.28,10.28
1079,20-03-10 05:30:00 AM,10.27,10.28
1080,20-03-10 05:35:00 AM,10.26,10.28
1081,20-03-10 05:40:00 AM,10.27,10.28
1082,20-03-10 05:45:00 AM,10.28,10.28
1083,20-03-10 05:50:00 AM,10.26,10.30
1084,20-03-10 05:55:00 AM,10.27,10.30
1085,20-03-10 06:00:00 AM,10.27,10.30
1086,20-03-10 06:05:00 AM,10.27,10.30
1087,20-03-10 06:10:00 AM,10.27,10.32
1088,20-03-10 06:15:00 AM,10.27,10.32
1089,20-03-10 06:20:00 AM,10.26,10.32
1090,20-03-10 06:25:00 AM,10.26,10.34
1091,20-03-10 06:30:00 AM,10.27,10.34
1092,20-03-10 06:35:00 AM,10.26,10.34
1093,20-03-10 06:40:00 AM,10.26,10.36
1094,20-03-10 06:45:00 AM,10.27,10.36
1095,20-03-10 06:50:00 AM,10.27,10.36
1096,20-03-10 06:55:00 AM,10.28,10.38
1097,20-03-10 07:00:00 AM,10.28,10.38
1098,20-03-10 07:05:00 AM,10.29,10.40
1099,20-03-10 07:10:00 AM,10.31,10.40
1100,20-03-10 07:15:00 AM,10.33,10.40
1101,20-03-10 07:20:00 AM,10.35,10.42
1102,20-03-10 07:25:00 AM,10.37,10.42
1103,20-03-10 07:30:00 AM,10.40,10.44
